x,y,Z,id,index,OBJECTID,Type,Shape_Le,Area_ft2,Update_Y,PARID,No_of_PARID,No. of housing units,VALUEYEA,FINALFULLB,LANDUSECOD,LANDUSEDES,YEARBUIL,BASEMENT,STORYHEIGHT,HEATEDSQUA,STRUCTURES1,STRUCTURET,HAZUS,type,STRUCTURES
77.48253344,34.74890866,0,24988,,68039,Building Modified,3663.350149,164517.1392,2016,40345,1,0,,13239680,,Commercial,,,1,164517,SCHOOLS/CLASSROOMS,,D33,D33,DC
77.41023532,34.74832953,0,24989,,68040,Building Modified,992.1827256,31604.17884,2016,2351,1,0,,2352467,,Commercial,,,1,31604,AUTO SERVICE,,E7,E7,AUTO SERVICE
77.48379547,34.74985833,0,24999,,68051,Building Modified,226.1194715,2356.480746,2016,40345,1,0,,13239680,,Commercial,,,1,2356,SCHOOLS/CLASSROOMS,,E8,E8,DC
77.43006033,34.74919575,0,25000,,68052,Building Modified,355.2987831,6017.229847,2016,30418,1,0,,368503,,Commercial,,,1,6017,RETAIL,,D10,D10,RETAIL
77.42851622,34.74891555,0,25003,,68056,Building Modified,2195.818447,42316.88991,2016,40333,1,0,,3756620,,Commercial,,,1,42317,SCHOOLS/CLASSROOMS,,E8,E8,K12
77.65343644,34.75190932,0,25004,,68057,Building Modified,366.8448688,3612.673162,2016,9582,1,0,,125010,,Building Site,,,1,3613,RETAIL,"Frame Siding, Plywood",D10,D10,RETAIL
77.45565607,34.74958022,0,25006,,68059,Building Modified,367.5958354,6228.721106,2016,40343,1,0,,2502540,,Commercial,,,1,6229,WAREHOUSE/INDUSTRIAL,,G4,G4,WAR_D
77.51434806,34.75059894,0,25012,,68067,Building Modified,232.3559501,2143.275704,2016,13789,1,0,,160510,,Building Site,,,1,2143,WAREHOUSE/INDUSTRIAL,ALUMINUM/VINYL,G4,G4,WAR_S
77.45758445,34.75012691,0,25022,,68078,Building Modified,564.4533377,13906.99661,2016,40343,1,0,,2502540,,Commercial,,,1,13907,WAREHOUSE/INDUSTRIAL,,G4,G4,WAR_D
77.44228737,34.75019719,0,25027,,68085,Building Modified,303.9433516,4037.502253,2016,32448,1,0,,431283,,Commercial,,,1,4038,RETAIL,,D33,D33,RETAIL
77.38286581,34.74988433,0,25047,,68110,Building Modified,576.2883021,8743.55057,2016,32017,1,0,,399399,,Commercial,,,1,8744,WAREHOUSE/INDUSTRIAL,,G5,G5,WAR_D
77.45144579,34.75091477,0,25053,,68116,Building Modified,393.947518,9331.093177,2016,19856,1,0,,441009,,Commercial,,,1,9331,MEDICAL BUILDING,,F9,F9,MEDICAL BUILDING
77.45560104,34.75119126,0,25055,,68120,Building Modified,198.3682804,1202.172916,2016,32173,1,0,,6133045,,Mobile Home Park,,,1,1202,RETAIL,Brick Veneer,E6,E6,RETAIL
77.44428968,34.75115222,0,25064,,68130,Building Modified,209.2758109,1765.603933,2016,30889,1,0,,140970,,Commercial,,,1,1766,WAREHOUSE/INDUSTRIAL,,G5,G5,WAR_S
77.47589167,34.75145026,0,25067,,68134,Building Modified,1144.293156,26812.57722,2016,40156,1,0,,1429150,,Commercial,,,1,26813,SPECIAL/INSTITUTIONAL,,D18,D18,SPECIAL/INSTITUTIONAL
77.44501333,34.7513774,0,25070,,68137,Building Modified,172.2846428,939.73513,2016,10734,1,0,,603129,,Commercial,,,1,940,RETAIL,,F34,F34,RETAIL
77.44391224,34.75137638,0,25071,,68138,Building Modified,304.9216098,3186.098247,2016,30891,1,0,,189936,,Commercial,,,1,3186,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.44581512,34.75144782,0,25078,,68145,Building Modified,337.0329401,5511.067921,2016,10737,1,0,,1718550,,Commercial,,,1,5511,RESTAURANT,,D33,D33,RESTAURANT
77.44714226,34.7516056,0,25085,,68153,Building Modified,229.6290092,2793.006196,2016,25512,1,0,,957702,,Commercial,,,1,2793,RESTAURANT,,E7,E7,RESTAURANT
77.45147532,34.75208485,0,25100,,68169,Building Modified,276.8961996,3602.685677,2016,32173,1,0,,6133045,,Mobile Home Park,,,1,3603,RETAIL,Brick Veneer,F34,F34,RETAIL
77.47739034,34.75250167,0,25105,,68176,Building Modified,183.1324957,895.9623297,2016,40332,1,0,,5510330,,Commercial,,,1,896,SCHOOLS/CLASSROOMS,,E6,E6,DC
77.55277861,34.75363497,0,25119,,68191,Building Modified,396.7159445,6191.96354,2016,40616,1,0,,605910,,Commercial,,,1,6192,SPECIAL/INSTITUTIONAL,,D33,D33,SPECIAL/INSTITUTIONAL
77.47760499,34.75229888,0,25122,,68194,Building Modified,4296.086261,83107.89258,2016,40332,1,0,,5510330,,Commercial,,,1,83108,SCHOOLS/CLASSROOMS,,E6,E6,PS
77.42778873,34.75228159,0,25124,,68197,Building Modified,409.9885678,8229.192835,2016,14775,1,0,,556270,,Commercial,,,1,8229,OFFICES/SERVICES,,D18,D18,OFFICES/SERVICES
77.47234226,34.75329296,0,25139,,68214,Building Modified,222.8429022,2446.965872,2016,12810,1,0,,47180,,Residential,,,1,2447,AUTO SERVICE,ALUMINUM/VINYL,E7,E7,AUTO SERVICE
77.38912851,34.75227854,0,25144,,68219,Building Modified,332.6472654,6541.970351,2016,9050,1,0,,492026,,Commercial,,,1,6542,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.45880705,34.75309834,0,25148,,68223,Building Modified,718.2822364,16752.86763,2016,31806,1,0,,837996,,Commercial,,,1,16753,OFFICES/SERVICES,,E7,E7,OFFICES/SERVICES
77.55347391,34.754403,0,25149,,68224,Building Modified,347.0103439,4387.321472,2016,6169,1,0,,295970,,Commercial,,,1,4387,WAREHOUSE/INDUSTRIAL,Aluminum/Vinyl,G4,G4,WAR_S
77.45578168,34.75332671,0,25154,,68229,Building Modified,227.866587,2847.734068,2016,32450,1,0,,803966,,Commercial,,,1,2848,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.61252188,34.75537159,0,25162,,68239,Building Modified,230.918171,2666.483197,2016,11276,1,0,,166900,,Commercial,,,1,2666,RETAIL,Brick Veneer,D18,D18,RETAIL
77.47265287,34.75372067,0,25163,,68240,Building Modified,121.9175543,584.3784071,2016,30649,1,0,,272560,,Commercial,,,1,584,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.45655964,34.75340306,0,25165,,68242,Building Modified,471.3930546,10553.77716,2016,32450,1,0,,803966,,Commercial,,,1,10554,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.38613349,34.75231021,0,25173,,68250,Building Modified,1245.954517,75830.12063,2016,30125,1,0,,1634970,,Commercial,,,1,75830,WAREHOUSE/INDUSTRIAL,,G5,G5,WAR_D
77.39230123,34.75263031,0,25174,,68251,Building Modified,2101.546085,28827.14468,2016,40335,1,0,,8022490,,Commercial,,,1,28827,SCHOOLS/CLASSROOMS,,E7,E7,K12
77.38155017,34.75296749,0,25181,,68259,Building Modified,533.2142797,16415.89172,2016,25499,1,0,,1741041,,Commercial/Ind/Primary,,,1,16416,RETAIL,,F16,F16,RETAIL
77.39242816,34.75319638,0,25189,,68270,Building Modified,2321.745497,39726.2075,2016,40335,1,0,,8022490,,Commercial,,,1,39726,SCHOOLS/CLASSROOMS,,C22,C22,K12
77.46116824,34.75446701,0,25191,,68272,Building Modified,154.8068647,982.1501449,2016,22775,1,0,,361552,,Commercial/Ind/Primary,,,1,982,RETAIL,Asbestos Shingle,F9,F9,RETAIL
77.4616777,34.75456531,0,25196,,68279,Building Modified,236.2784357,2756.491603,2016,30670,1,0,,450849,,Commercial,,,1,2756,RETAIL,,E6,E6,RETAIL
77.61337594,34.75635168,0,25198,,68282,Building Modified,618.3846101,7315.339582,2016,40573,1,0,,327450,,Commercial,,,1,7315,CONVERSION,, A90,A90,CONVERSION
77.38921586,34.75335424,0,25199,,68283,Building Modified,2267.111798,31168.26693,2016,31222,1,0,,740126,,Commercial,,,1,31168,RETAIL,,D18,D18,RETAIL
77.38228975,34.75395464,0,25222,,68308,Building Modified,212.9040113,2664.194866,2016,58071,1,0,,219266,,Commercial,,,1,2664,WAREHOUSE/INDUSTRIAL,,G4,G4,WAR_S
77.46820236,34.75512408,0,25230,,68319,Building Modified,457.6460173,12544.9836,2016,31824,1,0,,669013,,Commercial,,,1,12545,RETAIL,,D33,D33,RETAIL
77.47461886,34.7549008,0,25231,,68320,Building Modified,890.7148102,31744.22696,2016,158,1,0,,1284419,,Commercial,,,1,31744,RETAIL,,E6,E6,RETAIL
77.47649409,34.75538185,0,25236,,68325,Building Modified,173.9466156,1072.07343,2016,22851,1,0,,58130,,Commercial,,,1,1072,RETAIL,Asbestos Shingle,D18,D18,RETAIL
77.44782435,34.75491872,0,25245,,68334,Building Modified,723.6363191,17443.58194,2016,20213,1,0,,6376270,,Commercial,,,1,17444,PUBLIC BUILDINGS,,F27,F27,PUBLIC BUILDINGS
77.47853545,34.75583879,0,25259,,68351,Building Modified,239.9345688,2649.563678,2016,40332,1,0,,5510330,,Commercial,,,1,2650,SCHOOLS/CLASSROOMS,,D10,D10,DC
77.38164978,34.7543261,0,25268,,68360,Building Modified,715.0146083,18633.10049,2016,25941,1,0,,1340464,,Commercial/Ind/Primary,,,1,18633,RETAIL,,F52,F52,RETAIL
77.46922273,34.75633132,0,25296,,68402,Building Modified,110.5369185,624.3649082,2016,22774,1,0,,471299,,Commercial,,,1,624,AUTO SERVICE,Asbestos Shingle,E6,E6,AUTO SERVICE
77.47412045,34.75660725,0,25310,,68423,Building Modified,151.2319488,1398.264779,2016,5599,1,0,,1466296,,Commercial,,,1,1398,RETAIL,,E8,E8,RETAIL
77.46960607,34.7564745,0,25321,,68435,Building Modified,727.3513791,29929.17278,2016,5363,1,0,,1940669,,Commercial,,,1,29929,RETAIL,,F9,F9,RETAIL
77.41252649,34.75572023,0,25337,,68454,Building Modified,3053.49519,67001.24902,2016,40340,1,0,,2671430,,Commercial,,,1,67001,SCHOOLS/CLASSROOMS,,E7,E7,DC
77.47223291,34.75719884,0,25351,,68469,Building Modified,191.5382139,2084.321294,2016,16144,1,0,,246336,,Commercial,,,1,2084,WAREHOUSE/INDUSTRIAL,,G5,G5,WAR_D
77.47233586,34.75761611,0,25374,,68500,Building Modified,368.1004687,3802.275481,2016,16144,1,0,,246336,,Commercial,,,1,3802,WAREHOUSE/INDUSTRIAL,,G5,G5,WAR_S
77.39590005,34.75715327,0,25405,,68537,Building Modified,356.963736,3932.169644,2016,36350,1,0,,173620,,Building Site,,,1,3932,SPECIAL/INSTITUTIONAL,,F45,F45,SPECIAL/INSTITUTIONAL
77.52562159,34.76006737,0,25463,,68602,Building Modified,219.7122982,2727.74212,2016,1749,1,0,,187490,,Building Site,,,1,2728,AUTO SERVICE,,E7,E7,AUTO SERVICE
77.41823171,34.75937727,0,25493,,68642,Building Modified,330.3910031,3843.110794,2016,30551,1,0,,234780,,Commercial,,,1,3843,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.3387847,34.75869729,0,25517,,68668,Building Modified,581.6140515,8923.971904,2016,16598,1,0,,511456,,Commercial,,,1,8924,OFFICES/SERVICES,,D18,D18,OFFICES/SERVICES
77.381146,34.75947808,0,25523,,68675,Building Modified,385.1414941,8442.175465,2016,21992,1,0,,2137897,,Commercial/Ind/Primary,,,1,8442,RESTAURANT,,E7,E7,RESTAURANT
77.37789904,34.76128001,0,25615,,68791,Building Modified,361.5783062,5573.274211,2016,39037,1,0,,712959,,Commercial,,,1,5573,MEDICAL BUILDING,,F16,F16,MEDICAL BUILDING
77.51637835,34.76314871,0,25616,,68792,Building Modified,233.8071829,2088.082081,2016,40147,1,0,,184820,,Commercial,,,1,2088,SPECIAL/INSTITUTIONAL,,E8,E8,SPECIAL/INSTITUTIONAL
77.41820332,34.76210592,0,25626,,68802,Building Modified,246.0810829,2675.286204,2016,7496,1,0,,193017,,Commercial,,,1,2675,SCHOOLS/CLASSROOMS,,E6,E6,PS
77.51685973,34.76358841,0,25649,,68826,Building Modified,559.6247285,5997.233982,2016,40147,1,0,,184820,,Commercial,,,1,5997,SPECIAL/INSTITUTIONAL,,F16,F16,SPECIAL/INSTITUTIONAL
77.41779258,34.76244555,0,25659,,68838,Building Modified,610.7845202,15184.03778,2016,31415,1,0,,1048870,,Commercial,,,1,15184,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.41705237,34.76296497,0,25685,,68870,Building Modified,455.2912345,5914.922676,2016,40645,1,0,,334080,,Commercial,,,1,5915,RETAIL,,E6,E6,RETAIL
77.41238439,34.76349596,0,25732,,68929,Building Modified,1106.969643,34573.22745,2016,28376,1,0,,228326,,Commercial,,,1,34573,RETAIL,,D18,D18,RETAIL
77.38549011,34.76288062,0,25743,,68941,Building Modified,5348.878363,212868.0925,2016,40354,1,0,,50759000,,Commercial,,,1,212868,MEDICAL BUILDING,,F9,F9,MEDICAL BUILDING
77.41125301,34.76432717,0,25756,,68956,Building Modified,290.5911701,2987.80345,2016,11031,1,0,,320000,,Commercial,,,1,2988,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.3756827,34.76447579,0,25790,,68998,Building Modified,342.8160765,4621.324995,2016,39024,1,0,,603549,,Commercial,,,1,4621,MEDICAL BUILDING,,F34,F34,MEDICAL BUILDING
77.40975942,34.76545102,0,25807,,69023,Building Modified,281.3642376,3550.895132,2016,31125,1,0,,734127,,Commercial,,,1,3551,RESTAURANT,,D18,D18,RESTAURANT
77.48767799,34.7665927,0,25814,,69032,Building Modified,495.0693946,8277.091354,2016,5670,1,0,,890560,,Commercial,,,1,8277,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.41417113,34.76584006,0,25823,,69043,Building Modified,182.8703873,1805.214058,2016,40621,1,0,,237680,,Commercial,,,1,1805,SPECIAL/INSTITUTIONAL,,D18,D18,SPECIAL/INSTITUTIONAL
77.39176141,34.76578126,0,25838,,69061,Building Modified,201.1385846,2173.09788,2016,32070,1,0,,95120,,Residential,,,1,2173,OFFICES/SERVICES,,F34,F34,OFFICES/SERVICES
77.48780246,34.76761501,0,25865,,69096,Building Modified,186.7577102,1614.594619,2016,7228,1,0,,604790,,Commercial,,,1,1615,SPECIAL/INSTITUTIONAL,Aluminum/Vinyl,E7,E7,SPECIAL/INSTITUTIONAL
77.40504478,34.76639872,0,25867,,69098,Building Modified,483.0583812,14198.88164,2016,17535,1,0,,86290,,Commercial,,,1,14199,RETAIL,,D33,D33,RETAIL
77.40535783,34.76650836,0,25870,,69102,Building Modified,324.1234776,4960.275618,2016,17535,1,0,,86290,,Commercial,,,1,4960,RETAIL,,F34,F34,RETAIL
77.48781089,34.76789052,0,25884,,69117,Building Modified,139.2463031,907.4913916,2016,7228,1,0,,604790,,Commercial,,,1,907,SPECIAL/INSTITUTIONAL,Aluminum/Vinyl,F34,F34,SPECIAL/INSTITUTIONAL
77.34360748,34.76619053,0,25907,,69145,Building Modified,1842.642997,35568.17126,2016,40477,1,0,,3800680,,Commercial,,,1,35568,SPECIAL/INSTITUTIONAL,,D18,D18,SPECIAL/INSTITUTIONAL
77.38271565,34.76788478,0,25935,,69180,Building Modified,296.6418443,4483.385672,2016,16452,1,0,,241644,,Commercial,,,1,4483,AUTO SERVICE,,E7,E7,AUTO SERVICE
77.40709128,34.76830337,0,25939,,69184,Building Modified,274.1225474,2827.014444,2016,55422,1,0,,389755,,Commercial,,,1,2827,OFFICES/SERVICES,,F45,F45,OFFICES/SERVICES
77.38646005,34.76948253,0,26009,,69263,Building Modified,313.0473343,5730.99834,2016,20227,1,0,,571896,,Commercial/Ind/Primary,,,1,5731,RETAIL,,D10,D10,RETAIL
77.34878057,34.76901097,0,26035,,69292,Building Modified,4806.895858,150795.7099,2016,40051,1,0,,6305560,,Commercial,,,1,150796,SCHOOLS/CLASSROOMS,,C22,C22,K12
77.40969123,34.77141937,0,26061,,69325,Building Modified,504.6092673,7248.831851,2016,56672,1,0,,1170050,,Commercial,,,1,7249,SCHOOLS/CLASSROOMS,,C22,C22,K12
77.30921497,34.76968337,0,26065,,69329,Building Modified,3608.434285,96655.61561,2016,40834,1,0,,3167800,,Commercial,,,1,96656,SCHOOLS/CLASSROOMS,,D33,D33,K12
77.62955478,34.77442523,0,26068,,69332,Building Modified,155.4034751,1481.118345,2016,76082,1,0,,15540,,Building Site,,,1,1481,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.42741377,34.77214639,0,26086,,69357,Building Modified,2770.333484,61308.04334,2016,40339,1,0,,4210040,,Commercial,,,1,61308,SCHOOLS/CLASSROOMS,,D10,D10,PS
77.23849469,34.77021012,0,26092,,69367,Building Modified,400.1087308,6949.116176,2016,22548,1,0,,276790,,Building Site,,,1,6949,OFFICES/SERVICES,,E7,E7,OFFICES/SERVICES
77.38482682,34.77172605,0,26128,,69407,Building Modified,10049.86927,207659.6029,2016,40364,1,0,,45499480,,Commercial/Ind/Primary,,,1,207660,SCHOOLS/CLASSROOMS,,E8,E8,DC
77.39055579,34.77338021,0,26144,,69425,Building Modified,1455.709197,65275.70247,2016,33326,1,0,,4972250,,Commercial,,,1,65276,RETAIL,,D10,D10,RETAIL
77.30612815,34.77278045,0,26158,,69441,Building Modified,222.1813229,2760.927758,2016,29842,1,0,,215020,,Building Site,,,1,2761,AUTO SERVICE,Aluminum/Vinyl,E6,E6,AUTO SERVICE
77.38410813,34.77383859,0,26167,,69453,Building Modified,995.5072782,30735.7775,2016,40364,1,0,,45499480,,Commercial/Ind/Primary,,,1,30736,SCHOOLS/CLASSROOMS,,C22,C22,DC
77.38817435,34.77412123,0,26169,,69455,Building Modified,176.8473842,953.303625,2016,31112,1,0,,432180,,Commercial/Ind/Primary,,,1,953,RESTAURANT,,E8,E8,RESTAURANT
77.41189635,34.77407162,0,26170,,69456,Building Modified,1433.583172,37570.82177,2016,21983,1,0,,5313860,,Commercial,,,2,37571,SPECIAL/INSTITUTIONAL,Brick Veneer,F9,F9,SPECIAL/INSTITUTIONAL
77.62781804,34.77700271,0,26175,,69461,Building Modified,461.3588454,8133.946828,2016,40475,1,0,,167190,,Commercial,,,1,8134,PUBLIC BUILDINGS,,F45,F45,PUBLIC BUILDINGS
77.38987854,34.7744413,0,26184,,69474,Building Modified,379.3584518,5280.834361,2016,31921,1,0,,549923,,Commercial/Ind/Primary,,,1,5281,AUTO SERVICE,,E7,E7,AUTO SERVICE
77.41098417,34.77579512,0,26234,,69528,Building Modified,196.0965173,2151.48793,2016,14747,1,0,,464544,,Commercial,,,1,2151,SCHOOLS/CLASSROOMS,,C14,C14,K12
77.49284457,34.77717861,0,26261,,69559,Building Modified,1009.764429,26723.18779,2016,40861,1,0,,2401270,,Commercial,,,1,26723,SPECIAL/INSTITUTIONAL,,D10,D10,SPECIAL/INSTITUTIONAL
77.41248646,34.77666329,0,26270,,69571,Building Modified,263.3754811,3245.616483,2016,17498,1,0,,431122,,Commercial/Ind/Secondary,,,1,3246,AUTO SERVICE,,E7,E7,AUTO SERVICE
77.41426934,34.77696147,0,26277,,69579,Building Modified,302.3773554,3763.607691,2016,34194,1,0,,631736,,Commercial,,,1,3764,RESTAURANT,,D10,D10,RESTAURANT
77.39503132,34.7767808,0,26285,,69587,Building Modified,375.6887542,7951.855515,2016,65209,1,0,,2091729,,Commercial/Ind/Primary,,,1,7952,RESTAURANT,,F16,F16,RESTAURANT
77.41473805,34.77720995,0,26299,,69602,Building Modified,420.9645101,11055.42459,2016,34195,1,0,,588776,,Commercial,,,1,11055,RETAIL,,D33,D33,RETAIL
77.4170954,34.77758978,0,26308,,69613,Building Modified,270.6411725,3456.878872,2016,18534,1,0,,242502,,Commercial,,,1,3457,SCHOOLS/CLASSROOMS,,C22,C22,K12
77.41422392,34.77822807,0,26331,,69642,Building Modified,301.493646,4516.893297,2016,3857,1,0,,724555,,Commercial,,,1,4517,RETAIL,,D18,D18,RETAIL
77.41711105,34.77923936,0,26393,,69711,Building Modified,1060.089097,27749.23091,2016,4415,1,0,,1114077,,Commercial,,,1,27749,OFFICES/SERVICES,,F52,F52,OFFICES/SERVICES
77.4171639,34.77946424,0,26397,,69716,Building Modified,449.6932151,9857.789284,2016,7456,1,0,,799559,,Commercial,,,1,9858,RETAIL,,F52,F52,RETAIL
77.39125537,34.77933157,0,26407,,69728,Building Modified,510.1381793,12474.44159,2016,47935,1,0,,2156082,,Commercial/Ind/Primary,,,1,12474,RESTAURANT,,D18,D18,RESTAURANT
77.44061107,34.78012814,0,26426,,69750,Building Modified,3119.000837,56788.65488,2016,40334,1,0,,3054920,,Commercial,,,1,56789,SCHOOLS/CLASSROOMS,,D18,D18,PS
77.1993384,34.77723719,0,26427,,69751,Building Modified,179.1419265,1637.461905,2016,16628,1,0,,132120,,Building Site,,,1,1637,RETAIL,ALUMINUM/VINYL,D10,D10,RETAIL
77.43954951,34.78042509,0,26428,,69752,Building Modified,595.9164052,16735.20371,2016,40334,1,0,,3054920,,Commercial,,,1,16735,SCHOOLS/CLASSROOMS,,E7,E7,PS
77.41555616,34.78016415,0,26436,,69761,Building Modified,864.8856643,25101.27636,2016,55504,1,0,,1054653,,Commercial,,,1,25101,RETAIL,,E7,E7,RETAIL
77.51003351,34.78179934,0,26439,,69767,Building Modified,252.2237701,2765.843189,2016,20669,1,0,,170880,,Building Site,,,1,2766,RETAIL,Hard Board (Hardy board or pla,E6,E6,RETAIL
77.2031318,34.77728829,0,26446,,69775,Building Modified,2593.482889,46866.3139,2016,40050,1,0,,4089370,,Commercial,,,1,46866,SCHOOLS/CLASSROOMS,,C14,C14,DC
77.38580574,34.78036452,0,26449,,69779,Building Modified,298.4769267,3342.192325,2016,32129,1,0,,837061,,Commercial,,,1,3342,RETAIL,,E8,E8,RETAIL
77.49402095,34.78161677,0,26454,,69784,Building Modified,925.0710324,41413.26394,2016,30459,1,0,,2687600,,Commercial,,,1,41413,PUBLIC BUILDINGS,,F52,F52,PUBLIC BUILDINGS
77.21864233,34.77815739,0,26461,,69793,Building Modified,213.2915879,2475.64901,2016,8722,1,0,,189780,,Building Site,,,1,2476,SPECIAL/INSTITUTIONAL,Aluminum/Vinyl,F45,F45,SPECIAL/INSTITUTIONAL
77.38346477,34.7823465,0,26555,,69899,Building Modified,280.5605674,3216.693382,2016,20543,1,0,,808109,,Commercial,,,1,3217,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.39396697,34.78201786,0,26561,,69905,Building Modified,1634.463618,123685.9787,2016,51940,1,0,,9070217,,Commercial,,,1,123686,RETAIL,,D10,D10,RETAIL
77.38345088,34.78265126,0,26581,,69926,Building Modified,585.5286369,11828.29842,2016,20543,1,0,,808109,,Commercial,,,1,11828,AUTO SERVICE,,E6,E6,AUTO SERVICE
77.36843146,34.7829372,0,26599,,69945,Building Modified,224.1667429,2477.382364,2016,12411,1,0,,30577,,Commercial,,,1,2477,WAREHOUSE/INDUSTRIAL,,G4,G4,WAR_S
77.3865484,34.78321248,0,26613,,69961,Building Modified,893.012379,26703.98499,2016,38420,1,0,,2389049,,Commercial,,,1,26704,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.38253766,34.78335737,0,26616,,69964,Building Modified,616.0710247,13381.84196,2016,32025,1,0,,1332982,,Commercial,,,1,13382,OFFICES/SERVICES,,E7,E7,OFFICES/SERVICES
77.38582784,34.78367811,0,26628,,69977,Building Modified,809.9153136,24056.34086,2016,43917,1,0,,3051898,,Commercial,,,1,24056,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.42846141,34.78485277,0,26648,,69998,Building Modified,192.5321188,2288.17552,2016,40337,1,0,,18125230,,Commercial,,,1,2288,SCHOOLS/CLASSROOMS,,E7,E7,PS
77.42361125,34.78506336,0,26663,,70015,Building Modified,553.4033844,12543.28206,2016,40176,1,0,,2231350,,Commercial,,,1,12543,SPECIAL/INSTITUTIONAL,,D10,D10,SPECIAL/INSTITUTIONAL
77.39625912,34.78420196,0,26664,,70016,Building Modified,1687.423764,140705.8724,2016,52820,1,0,,10533249,,Commercial,,,1,140706,RETAIL,,D33,D33,RETAIL
77.37581825,34.7846078,0,26667,,70019,Building Modified,241.9959832,3332.704289,2016,4746,1,0,,70394,,Commercial,,,1,3333,AUTO SERVICE,,E8,E8,AUTO SERVICE
77.40249566,34.78628411,0,26710,,70068,Building Modified,629.8183641,16945.00384,2016,58074,1,0,,2374677,,Commercial/Ind/Primary,,,1,16945,RETAIL,,F52,F52,RETAIL
77.42269828,34.78844285,0,26811,,70180,Building Modified,276.2543701,4131.077647,2016,53505,1,0,,410705,,Commercial,,,1,4131,OFFICES/SERVICES,,F52,F52,OFFICES/SERVICES
77.42976858,34.78874375,0,26820,,70190,Building Modified,166.649802,1372.106465,2016,28993,1,0,,75952,,Commercial,,,1,1372,RESTAURANT,,E8,E8,RESTAURANT
77.42244981,34.78883197,0,26842,,70213,Building Modified,421.9559262,6775.784414,2016,155800,1,0,,193610,,Commercial,,,1,6776,OFFICES/SERVICES,,F27,F27,OFFICES/SERVICES
77.42482261,34.788823,0,26844,,70217,Building Modified,598.1947672,11641.22741,2016,40186,1,0,,529100,,Commercial,,,1,11641,SPECIAL/INSTITUTIONAL,,D10,D10,SPECIAL/INSTITUTIONAL
77.35010014,34.78803682,0,26845,,70218,Building Modified,201.9046953,2371.784318,2016,9689,1,0,,324910,,Building Site,,,1,2372,WAREHOUSE/INDUSTRIAL,Aluminum/Vinyl,G5,G5,WAR_D
77.43029523,34.78927239,0,26855,,70229,Building Modified,225.8352891,2699.052084,2016,8671,1,0,,381744,,Commercial,,,1,2699,RETAIL,Asbestos Shingle,D18,D18,RETAIL
